adapter_idx,pool,source,label,label_noise,shards_total,epochs,accuracy,f1_macro,nll,brier,auroc,mean_confidence,adapter_qname,error
174,train,parent,train-sst2-i174,0.0,1,2,0.954,0.9533943124850558,0.13937084675518158,0.03740615361226337,0.9887511352762777,0.9732819106866045,glad/sft-model-413f6847:v0,
175,test,parent,test-sst2-i175,0.0,1,2,0.9555,0.9549088436676945,0.14512169796921007,0.03836894391593324,0.9886639622763911,0.975867548774096,glad/sft-model-f12830ab:v0,
176,train,parent,train-sst2-i176,0.0,1,2,0.9535,0.9528490218073273,0.1431228486852221,0.037543564225019456,0.9889563972818243,0.9776178170451063,glad/sft-model-3fad1842:v0,
177,train,parent,train-sst2-i177,0.0,1,2,0.9525,0.9519235513617148,0.13573968073579856,0.037769387599046966,0.9899457094665822,0.973211804118537,glad/sft-model-2371d08a:v0,
178,train,parent,train-sst2-i178,0.0,1,2,0.95,0.9493180233218184,0.15554161966800162,0.041721551920979,0.9890927317990886,0.9787032804653217,glad/sft-model-143ae263:v0,
179,test,parent,test-sst2-i179,0.0,1,2,0.955,0.9544179629691532,0.13441965820371707,0.03650103344036729,0.9894039191358927,0.972845825397424,glad/sft-model-14a99353:v0,
180,test,parent,test-sst2-i180,0.0,1,3,0.9505,0.949782887073126,0.1782358747202723,0.04209401142086972,0.9876964433416044,0.9838552305928149,glad/sft-model-b35002d0:v0,
181,train,parent,train-sst2-i181,0.0,1,3,0.953,0.9523248725197522,0.19416391009596845,0.04287381813958219,0.9852246833390097,0.9863354747385727,glad/sft-model-f25a4f98:v0,
182,train,parent,train-sst2-i182,0.0,1,3,0.951,0.9503775358091905,0.18838480882514994,0.04227910224953449,0.9871571871097489,0.986162186263715,glad/sft-model-b0b7c92c:v0,
183,train,parent,train-sst2-i183,0.0,1,3,0.9495,0.9488051709818586,0.20374955237617662,0.043838541221312935,0.9855216797223438,0.9874026542514203,glad/sft-model-e76adde9:v0,
184,test,parent,test-sst2-i184,0.0,1,3,0.948,0.9472402597402598,0.18746365903245327,0.043680714658516646,0.9867421017207545,0.9855369211173881,glad/sft-model-44b3f567:v0,
185,train,parent,train-sst2-i185,0.0,1,3,0.952,0.9512867898907911,0.17673325707914764,0.042165929723117467,0.9886249371543487,0.984988659234024,glad/sft-model-9c97e247:v0,
186,train,parent,train-sst2-i186,0.0,1,3,0.954,0.9533392369342255,0.20145213030346817,0.041575905642405916,0.9866853379068748,0.9875585457654474,glad/sft-model-4326f839:v0,
187,train,parent,train-sst2-i187,0.0,1,3,0.9515,0.9507488085146678,0.19839301447574245,0.04319685155549423,0.9860315404077262,0.9834430222171727,glad/sft-model-c5d59254:v0,
188,test,parent,test-sst2-i188,0.0,1,3,0.9465,0.9457249385537827,0.20308754017366729,0.045306515029838755,0.9855059683095736,0.9848968477004366,glad/sft-model-5b05c540:v0,
1000,train,new,train-sst2-i1000,0.0,256,2,0.8495,0.8416612418545624,0.44164063233979856,0.13577146233837104,0.9554733493893834,0.6848445094691078,glad/sft-model-9e9f11bb:v0,
1001,train,new,train-sst2-i1001,0.0,256,2,0.8545,0.847686682608096,0.4826551354458775,0.15154256702959965,0.9496783721760003,0.6483146951904211,glad/sft-model-8979c8cf:v0,
1002,train,new,train-sst2-i1002,0.0,256,2,0.8895,0.8864649527326884,0.267950573879637,0.08032498332332273,0.962548046513891,0.8730696959997143,glad/sft-model-914efdf6:v0,
1003,train,new,train-sst2-i1003,0.0,256,2,0.8875,0.88463830905397,0.42086795442594505,0.12603531460728032,0.9565295617833568,0.6906631050680704,glad/sft-model-0811b663:v0,
1004,train,new,train-sst2-i1004,0.0,256,2,0.575,0.3991395678611772,0.61046732864252,0.2127069376723453,0.9053331630418917,0.6645162408460731,glad/sft-model-9eef4133:v0,
1005,train,new,train-sst2-i1005,0.0,256,2,0.7345,0.6922558889385697,0.7005576982027018,0.2035143622633508,0.9500072982046417,0.9067771260384782,glad/sft-model-baba95ee:v0,
1006,train,new,train-sst2-i1006,0.0,256,2,0.8675,0.861598237440497,0.3158870257901491,0.09647301462838578,0.960146227639112,0.8932342328742252,glad/sft-model-c62e617f:v0,
1007,train,new,train-sst2-i1007,0.0,256,2,0.872,0.867153631635702,0.38906840430038675,0.11584473796606617,0.9598472039767106,0.7244350874654638,glad/sft-model-a7e16326:v0,
1008,train,new,train-sst2-i1008,0.0,256,2,0.897,0.8947566323757208,0.3909055121850113,0.0879323431879827,0.956615214323943,0.9699846406944798,glad/sft-model-e3437302:v0,
1009,train,new,train-sst2-i1009,0.0,256,2,0.897,0.8964928147924831,0.2569783204760435,0.07648384189546426,0.9634947858382392,0.8769894112617834,glad/sft-model-02a6d37a:v0,
1010,train,new,train-sst2-i1010,0.0,256,2,0.88,0.8793028532805485,0.4649896394722363,0.14315122550331097,0.9538515261356817,0.654549378991596,glad/sft-model-bad51a9b:v0,
1011,train,new,train-sst2-i1011,0.0,256,2,0.8525,0.8448174961697539,0.501854981325849,0.1595223693632995,0.9518799972429005,0.6325426616382706,glad/sft-model-55fd3223:v0,
1012,train,new,train-sst2-i1012,0.0,256,2,0.872,0.8673617738704766,0.4544267579901419,0.13959558324461094,0.9548646588494786,0.6662472207630763,glad/sft-model-cdb5d346:v0,
1013,train,new,train-sst2-i1013,0.0,256,2,0.558,0.3581514762516046,0.8401130171520129,0.3061374935682466,0.8693869710828913,0.845124775241824,glad/sft-model-a6e53674:v0,
1014,train,new,train-sst2-i1014,0.0,256,2,0.662,0.5776008477975884,0.5797231132482096,0.19680118820319803,0.9162439789811707,0.6301335924077109,glad/sft-model-756cae2a:v0,
1015,train,new,train-sst2-i1015,0.0,256,2,0.558,0.3581514762516046,0.7137991973666569,0.2613131462057593,0.892203490163642,0.7806887614334328,glad/sft-model-7e90aec6:v0,
1016,train,new,train-sst2-i1016,0.0,256,2,0.8265,0.8132355699584839,0.3781868886713487,0.12134696194098654,0.9618942490147425,0.8620365535014991,glad/sft-model-6213b2e3:v0,
1017,train,new,train-sst2-i1017,0.0,256,2,0.894,0.8905717214616727,0.37457992950410185,0.08848258319246192,0.966383151689129,0.9582829938370546,glad/sft-model-e515a75c:v0,
1018,train,new,train-sst2-i1018,0.0,128,2,0.9055,0.9038112869057389,0.27123890631519987,0.07474287657664747,0.9639853873724841,0.9419719058822567,glad/sft-model-578e613e:v0,
1019,train,new,train-sst2-i1019,0.0,128,2,0.9005,0.8985825768434464,0.3170339133565906,0.09055557387261726,0.9614259475502359,0.7848795813711862,glad/sft-model-42d1571d:v0,
1020,train,new,train-sst2-i1020,0.0,128,2,0.903,0.9007059093291405,0.25285721431224567,0.0744539153098907,0.9658195681084675,0.8722990323058252,glad/sft-model-85922952:v0,
1021,train,new,train-sst2-i1021,0.0,128,2,0.8775,0.8730364372469636,0.34209641474862224,0.10030330007337167,0.9621035655784232,0.7692609933243995,glad/sft-model-4b1ea1df:v0,
1022,train,new,train-sst2-i1022,0.0,128,2,0.872,0.8683728831685937,0.5108191578744626,0.1628579691818668,0.9467900063251107,0.6210682067846439,glad/sft-model-58596c6e:v0,
1023,train,new,train-sst2-i1023,0.0,128,2,0.9065,0.9059921460711127,0.2458625426045391,0.07033776346885341,0.9669872808511328,0.8980401130186876,glad/sft-model-61b3b4ca:v0,
1024,train,new,train-sst2-i1024,0.0,128,2,0.563,0.3704902541231448,0.630450352592984,0.22318955252044298,0.8955495142639356,0.6967931530550203,glad/sft-model-480fd66e:v0,
1025,train,new,train-sst2-i1025,0.0,128,2,0.895,0.8944528435409161,0.2667645275958196,0.07588486385074454,0.9649782472956098,0.9365855637720528,glad/sft-model-a2da508b:v0,
1026,train,new,train-sst2-i1026,0.0,128,2,0.853,0.8447137715644506,0.4400725173425435,0.11446530675911135,0.9616175254220796,0.9041153465352231,glad/sft-model-df82f62b:v0,
1027,train,new,train-sst2-i1027,0.0,128,2,0.85,0.8411528490824989,0.36437952196093326,0.11275195108229781,0.9610301213123794,0.779069860401699,glad/sft-model-fe297637:v0,
1028,train,new,train-sst2-i1028,0.0,128,2,0.907,0.906206128673089,0.2372907437866283,0.06919952973759845,0.9668352349210981,0.8845330964958166,glad/sft-model-eed5e2b0:v0,
1029,train,new,train-sst2-i1029,0.0,128,2,0.8895,0.8865407268734962,0.27756696575123485,0.08237903165324287,0.9598431494185765,0.8544058028175064,glad/sft-model-9382c346:v0,
1030,train,new,train-sst2-i1030,0.0,128,2,0.849,0.8437679447000603,0.5608563302370911,0.18555427740798683,0.9315757837460873,0.5878504156067711,glad/sft-model-3fd7e647:v0,
1031,train,new,train-sst2-i1031,0.0,128,2,0.8975,0.8967451814627883,0.2591571163131549,0.07614865509593201,0.9578888523978657,0.8958478498709237,glad/sft-model-f009d399:v0,
1032,train,new,train-sst2-i1032,0.0,128,2,0.855,0.8549928946518379,0.3347390649683174,0.10390462738708063,0.9654480692194165,0.8824456752778512,glad/sft-model-6ad2fde7:v0,
1033,train,new,train-sst2-i1033,0.0,128,2,0.9025,0.8999874599661342,0.38468228619192063,0.08350931014608753,0.9662422557939636,0.9716891240511308,glad/sft-model-d854bac1:v0,
1034,train,new,train-sst2-i1034,0.0,128,2,0.9105,0.9082233658696028,0.23609364898447543,0.06935684735188558,0.9716647204787622,0.903743971346256,glad/sft-model-4a5f8c0f:v0,
1035,train,new,train-sst2-i1035,0.0,128,2,0.904,0.9022179216215529,0.24373083797299983,0.07225594835893029,0.9639205144423361,0.9018620625898859,glad/sft-model-eebfecd4:v0,
1036,train,new,train-sst2-i1036,0.48,32,2,0.563,0.4219301448217111,0.6855442030724874,0.24620627021476363,0.581989247311828,0.5226580088664875,glad/sft-model-380dd93f:v0,
1037,train,new,train-sst2-i1037,0.48,32,2,0.4415,0.30627818244883803,0.7140186593712787,0.2603667711754323,0.5063099060964337,0.5584357129551357,glad/sft-model-b9cc3934:v0,
1038,train,new,train-sst2-i1038,0.48,32,2,0.5445,0.5391745863130806,0.6892233966238489,0.24804050651616125,0.5558794133865291,0.5176816841589671,glad/sft-model-5b50eee0:v0,
1039,train,new,train-sst2-i1039,0.48,32,2,0.558,0.3581514762516046,0.6874309512934608,0.24713589471868527,0.5731609537942555,0.6011938672688132,glad/sft-model-838fbf86:v0,
1040,train,new,train-sst2-i1040,0.48,32,2,0.558,0.3581514762516046,0.6801975359784851,0.24360409867672167,0.672765735740119,0.5763315553674527,glad/sft-model-b22862fb:v0,
1041,train,new,train-sst2-i1041,0.48,32,2,0.655,0.6366030283080975,0.6766928511650754,0.24178727336840877,0.7076592630435135,0.5187592235626273,glad/sft-model-55b8e6d5:v0,
1042,train,new,train-sst2-i1042,0.48,32,2,0.4605,0.4285367760947242,0.7002857120688113,0.25355789699274234,0.49430841401904024,0.5269037078428042,glad/sft-model-c590a41f:v0,
1043,train,new,train-sst2-i1043,0.48,32,2,0.567,0.3915385923322621,0.6823595956033548,0.24462289961337685,0.6237947825945928,0.534617194508106,glad/sft-model-64ee4c8a:v0,
1044,train,new,train-sst2-i1044,0.48,32,2,0.5015,0.4937789906095241,0.6933434717661638,0.2500972141789961,0.5349001159603626,0.5152666966462618,glad/sft-model-c577c93e:v0,
1045,train,new,train-sst2-i1045,0.48,32,2,0.5585,0.36043018494287515,0.6790744632588636,0.2430206812023937,0.6268503989685205,0.5557741137497049,glad/sft-model-eb490b5d:v0,
1046,train,new,train-sst2-i1046,0.48,32,2,0.55,0.5137611011041945,0.6889176142550001,0.247887145442491,0.5302429491234046,0.5228935477225002,glad/sft-model-25c6d7af:v0,
1047,train,new,train-sst2-i1047,0.48,32,2,0.7305,0.6876194428208834,0.6451956565334819,0.2261465017072153,0.9184319199143678,0.5391754072636619,glad/sft-model-8ba95422:v0,
1048,train,new,train-sst2-i1048,0.48,32,2,0.6065,0.5446696699954381,0.6814154871649132,0.24414766474754646,0.6140932386188552,0.5250632576490367,glad/sft-model-115b11ac:v0,
1049,train,new,train-sst2-i1049,0.48,32,2,0.5575,0.3579454253611557,0.6868754374418632,0.24686453663472743,0.5055973175043383,0.5647391529000791,glad/sft-model-766e8112:v0,
1050,train,new,train-sst2-i1050,0.48,32,2,0.5925,0.5885075978411543,0.6666072711404635,0.23705755511372442,0.6256958635397915,0.566257468357032,glad/sft-model-0c04bbb4:v0,
1051,train,new,train-sst2-i1051,0.48,32,2,0.558,0.3581514762516046,0.6839785430409107,0.24544677347603083,0.5862095355098201,0.5699016805156313,glad/sft-model-ed35a465:v0,
1052,train,new,train-sst2-i1052,0.48,32,2,0.4505,0.3371673887561515,0.6984404029424252,0.25264480247143317,0.5743382961124897,0.5318384681693242,glad/sft-model-b1e6b79d:v0,
1053,train,new,train-sst2-i1053,0.48,32,2,0.5565,0.3616351352567044,0.6895048069638758,0.24817272997156242,0.46717429734507526,0.543307392301173,glad/sft-model-8fcf8262:v0,
1054,train,new,train-sst2-i1054,0.45,32,2,0.8355,0.8354989718685741,0.5999956506465834,0.2040095100056813,0.9394563242997778,0.5614410293460887,glad/sft-model-2681c2a8:v0,
1055,train,new,train-sst2-i1055,0.45,32,2,0.6475,0.5739459165133426,0.6781758264248974,0.24253022895998458,0.6839512479929936,0.5225691038188329,glad/sft-model-d213a45c:v0,
1056,train,new,train-sst2-i1056,0.45,32,2,0.585,0.49915761932117153,0.6858273633752933,0.2463445925199053,0.5893568862615352,0.5185629319076824,glad/sft-model-bf674697:v0,
1057,train,new,train-sst2-i1057,0.45,32,2,0.7855,0.7836082492167148,0.6426291784608396,0.22487798806754386,0.8753892375808885,0.5343563500041613,glad/sft-model-12497291:v0,
1058,train,new,train-sst2-i1058,0.45,32,2,0.708,0.680577935155133,0.6581242170244269,0.2325697078187305,0.7976912332344022,0.5316090327688653,glad/sft-model-34e5dfd8:v0,
1059,train,new,train-sst2-i1059,0.45,32,2,0.7175,0.7142590547638958,0.6556781656804321,0.23137670387498066,0.8595430107526881,0.5322240523072205,glad/sft-model-513a1fda:v0,
1060,train,new,train-sst2-i1060,0.45,32,2,0.442,0.3065187239944521,0.7599615034202325,0.2822135426517432,0.6205460678895215,0.6444585795443311,glad/sft-model-169bb5b3:v0,
1061,train,new,train-sst2-i1061,0.45,32,2,0.4715,0.3852862417232456,0.6934309385649383,0.25014461941379823,0.6216899601031479,0.5270064446862187,glad/sft-model-6c9a1b84:v0,
1062,train,new,train-sst2-i1062,0.45,32,2,0.4995,0.4193652984047627,0.683179929887049,0.24504063358163186,0.7657068513923352,0.5267498839900706,glad/sft-model-5039fcab:v0,
1063,train,new,train-sst2-i1063,0.45,32,2,0.758,0.7564801928837876,0.5833798362489359,0.1969144901517172,0.9082412948636858,0.5900656517891621,glad/sft-model-00a1248c:v0,
1064,train,new,train-sst2-i1064,0.45,32,2,0.7095,0.6808743493558029,0.6715071862886688,0.23920058867776361,0.7876131221719457,0.5202153286536599,glad/sft-model-6c1aa19e:v0,
1065,train,new,train-sst2-i1065,0.45,32,2,0.558,0.3581514762516046,0.65985154657712,0.2337753370099637,0.7480411416013883,0.5842666669615647,glad/sft-model-7f100263:v0,
1066,train,new,train-sst2-i1066,0.45,32,2,0.624,0.5051980523753126,0.6206010426641904,0.21465044475211087,0.9300456948701731,0.5843276038592733,glad/sft-model-26762ddb:v0,
1067,train,new,train-sst2-i1067,0.45,32,2,0.558,0.3581514762516046,0.6772726532501318,0.24225655670179355,0.7548203628018619,0.6006388767740426,glad/sft-model-e7dff8cf:v0,
1068,train,new,train-sst2-i1068,0.45,32,2,0.448,0.3242052065581478,0.6983069000919834,0.25257578959094235,0.5964878403801555,0.5355348038689253,glad/sft-model-3bb4ee58:v0,
1069,train,new,train-sst2-i1069,0.45,32,2,0.4475,0.3246528303005356,0.7009061724247224,0.2538705610224868,0.5832522421706482,0.5399469146889031,glad/sft-model-98106bb0:v0,
1070,train,new,train-sst2-i1070,0.45,32,2,0.6675,0.6264497191491705,0.6760871876986222,0.24148526336055556,0.7278484284532671,0.5202384304636938,glad/sft-model-f8963974:v0,
1071,train,new,train-sst2-i1071,0.45,32,2,0.4415,0.30627818244883803,0.7135823123989742,0.2601641584217771,0.6545744538510193,0.5732068827801422,glad/sft-model-381210f7:v0,
1072,train,new,train-sst2-i1072,0.4,64,2,0.6105,0.5797502184192944,0.5980140919654052,0.20679693995024576,0.932022798780389,0.638673491290753,glad/sft-model-98182379:v0,
1073,train,new,train-sst2-i1073,0.4,64,2,0.852,0.8489543148037018,0.5577170741479474,0.18410085067976803,0.9287188407207383,0.5894193179118964,glad/sft-model-91e2b01f:v0,
1074,train,new,train-sst2-i1074,0.4,64,2,0.6035,0.5611946682662127,0.6833681968698604,0.24511582601049786,0.6551633784200198,0.5157840961634707,glad/sft-model-e822f50c:v0,
1075,train,new,train-sst2-i1075,0.4,64,2,0.589,0.4342513328130097,0.6268180983508514,0.21856651744344618,0.8366170186023127,0.6111542632609838,glad/sft-model-2fffc2a5:v0,
1076,train,new,train-sst2-i1076,0.4,64,2,0.857,0.8553749934261361,0.4936763366722577,0.1557858775406004,0.9345214202306232,0.6379627290893478,glad/sft-model-e1b11263:v0,
1077,train,new,train-sst2-i1077,0.4,64,2,0.565,0.3896484375,0.6839030264356801,0.24539077646167903,0.5876990788043919,0.5303025913080665,glad/sft-model-e4f483e0:v0,
1078,train,new,train-sst2-i1078,0.4,64,2,0.4635,0.3508989867551331,0.6952084953076055,0.25194600940847356,0.7860744173599961,0.6280318292416996,glad/sft-model-c424ff8c:v0,
1079,train,new,train-sst2-i1079,0.4,64,2,0.558,0.3581514762516046,0.7007008942334401,0.2533418993120897,0.5675996204933585,0.6502707041821679,glad/sft-model-8d054578:v0,
1080,train,new,train-sst2-i1080,0.4,64,2,0.4535,0.42662460514868017,0.6964570938862348,0.2516544785736746,0.4819369435118961,0.5159560457139634,glad/sft-model-c691a7ad:v0,
1081,train,new,train-sst2-i1081,0.4,64,2,0.441,0.3097947411051186,0.7222674050370854,0.2643659469182306,0.49256495402131073,0.5704160290121072,glad/sft-model-79500422:v0,
1082,train,new,train-sst2-i1082,0.4,64,2,0.558,0.3581514762516046,0.684437309777126,0.24569670403075655,0.6301771639176762,0.5974691539809875,glad/sft-model-dea0d984:v0,
1083,train,new,train-sst2-i1083,0.4,64,2,0.655,0.5644291370394311,0.6014190227617408,0.20596955231411007,0.905920060331825,0.6028157415691782,glad/sft-model-4064480e:v0,
1084,train,new,train-sst2-i1084,0.4,64,2,0.7935,0.786385295239573,0.6522075915788168,0.22958899820265538,0.8796080053195803,0.5278831713420358,glad/sft-model-80521b72:v0,
1085,train,new,train-sst2-i1085,0.4,64,2,0.6425,0.5430596026024513,0.555731454096523,0.19054910891308202,0.9064907393892213,0.6921360230083721,glad/sft-model-d39fd2c8:v0,
1086,train,new,train-sst2-i1086,0.4,64,2,0.7535,0.7484636768538877,0.5768734029884074,0.1939696181319225,0.854033373068003,0.5906094026167257,glad/sft-model-830fa9d7:v0,
1087,train,new,train-sst2-i1087,0.4,64,2,0.7215,0.7018864380005412,0.6164998053630948,0.2124599284772677,0.8187318558523492,0.5683107550082562,glad/sft-model-44f2dde0:v0,
1088,train,new,train-sst2-i1088,0.4,64,2,0.6265,0.5106887007409431,0.5883029599287495,0.2010986213153449,0.9186113341118085,0.6357726351907586,glad/sft-model-15994000:v0,
1089,train,new,train-sst2-i1089,0.4,64,2,0.507,0.43170290857448496,0.68754526476166,0.2472080230679801,0.7141480765176211,0.5198119109947481,glad/sft-model-2a0eedfb:v0,
1090,train,new,train-sst2-i1090,0.4,32,2,0.8465,0.8381217909424661,0.5204621134034431,0.16692709717941448,0.956775369370246,0.616391617030064,glad/sft-model-67b3aff9:v0,
1091,train,new,train-sst2-i1091,0.4,32,2,0.854,0.8463596174144008,0.526367202474709,0.1692193655272085,0.9557972072203571,0.6120902597970038,glad/sft-model-46c3cf4a:v0,
1092,train,new,train-sst2-i1092,0.4,32,2,0.8145,0.8028080453254478,0.5537811228331418,0.18279961307392448,0.9115057209815274,0.6054260409124613,glad/sft-model-1fc144e8:v0,
1093,train,new,train-sst2-i1093,0.4,32,2,0.7095,0.7048513347349085,0.6513759265031195,0.22927394686638985,0.7650495061548193,0.5410310523259723,glad/sft-model-d0e8c323:v0,
1094,train,new,train-sst2-i1094,0.4,32,2,0.771,0.7709887784501441,0.5536584692889469,0.18362331672445958,0.8790489831168199,0.6180479843791777,glad/sft-model-6f601e2b:v0,
1095,train,new,train-sst2-i1095,0.4,32,2,0.7415,0.7385343917043081,0.6286889934133574,0.21813759718238487,0.8244264827519097,0.5530606736633825,glad/sft-model-de575be2:v0,
1096,train,new,train-sst2-i1096,0.4,32,2,0.854,0.8450764006791172,0.49778010004290857,0.15705572369257903,0.9523346145737038,0.6386658286861115,glad/sft-model-f11792d6:v0,
1097,train,new,train-sst2-i1097,0.4,32,2,0.851,0.8477547400386642,0.5946971047750833,0.201509881251661,0.926974873903242,0.5623187675143346,glad/sft-model-0487f9b1:v0,
1098,train,new,train-sst2-i1098,0.4,32,2,0.564,0.38073811471684393,0.6768244978084772,0.24192558507660414,0.6217147942717203,0.5669246223070811,glad/sft-model-bea1f434:v0,
1099,train,new,train-sst2-i1099,0.4,32,2,0.8515,0.851370655312786,0.5868149407289657,0.197684664372838,0.9418191180525147,0.5682666097742608,glad/sft-model-6345293e:v0,
1100,train,new,train-sst2-i1100,0.4,32,2,0.565,0.39860975164656504,0.6864261649803488,0.24654845582112994,0.5390215743038322,0.5925156501811314,glad/sft-model-ac0ad6d2:v0,
1101,train,new,train-sst2-i1101,0.4,32,2,0.749,0.745868850102108,0.6308445560909927,0.21924053264356122,0.8207033847451306,0.550897911564032,glad/sft-model-e81f0a35:v0,
1102,train,new,train-sst2-i1102,0.4,32,2,0.56,0.3671759941089838,0.6775895847440627,0.24237293443248223,0.6425511685236543,0.5911060143241639,glad/sft-model-e15430fe:v0,
1103,train,new,train-sst2-i1103,0.4,32,2,0.5595,0.3618788141955526,0.6686839979322549,0.2378947206745896,0.8162864504776268,0.5580777744708763,glad/sft-model-ba5f357e:v0,
1104,train,new,train-sst2-i1104,0.4,32,2,0.558,0.3581514762516046,0.6865809527692783,0.24672539998182974,0.5517042321477805,0.5891936990404909,glad/sft-model-5816ed3f:v0,
1105,train,new,train-sst2-i1105,0.4,32,2,0.907,0.906206128673089,0.48242809397698483,0.14914594380852253,0.9642220722035713,0.6360896406977249,glad/sft-model-0a4cb825:v0,
1106,train,new,train-sst2-i1106,0.4,32,2,0.8025,0.7884745399655937,0.6013319202375814,0.2048245413872334,0.902398676592225,0.5667128478595933,glad/sft-model-41e5c44b:v0,
1107,train,new,train-sst2-i1107,0.4,32,2,0.5585,0.5306725175805131,0.6795035334690653,0.24325171782682126,0.6961661111922022,0.5446013261835,glad/sft-model-6fcb4f68:v0,
1108,train,new,train-sst2-i1108,0.0,128,3,0.913,0.9119344063164287,0.2824387809896037,0.07170301660664152,0.9654713829286884,0.9623449915491996,glad/sft-model-e826f467:v0,
1109,train,new,train-sst2-i1109,0.0,128,3,0.9025,0.9007037052030494,0.24465724009307385,0.07200125909771551,0.9640842172270064,0.8848276368436955,glad/sft-model-893ab3af:v0,
1110,train,new,train-sst2-i1110,0.0,128,3,0.9175,0.9169207507040966,0.22304828920837058,0.06447883262820293,0.9720965309200603,0.9400174791036554,glad/sft-model-1577bd08:v0,
1111,train,new,train-sst2-i1111,0.0,128,3,0.914,0.9128474069570065,0.2948376590329644,0.07237712210616568,0.961662632381323,0.963688070198259,glad/sft-model-d7d67d0d:v0,
1112,train,new,train-sst2-i1112,0.0,128,3,0.905,0.9027228389366685,0.42286067643206493,0.08356215697705889,0.9649072925282602,0.9800751832324568,glad/sft-model-85440321:v0,
1113,train,new,train-sst2-i1113,0.0,128,3,0.915,0.9140885655923694,0.2146319529405277,0.06341159394918028,0.9719992215248382,0.9199268547550794,glad/sft-model-018a7de5:v0,
1114,train,new,train-sst2-i1114,0.0,128,3,0.9095,0.908684530024249,0.337113907981243,0.07667447098476149,0.965725806451613,0.9751421706113631,glad/sft-model-b4865842:v0,
1115,train,new,train-sst2-i1115,0.0,128,3,0.913,0.9115044247787611,0.24675662837589193,0.0682365255145132,0.9704189574920126,0.950359908060918,glad/sft-model-c1f195b8:v0,
1116,train,new,train-sst2-i1116,0.0,128,3,0.9015,0.8984791192934765,0.3108325420992451,0.08005644608817972,0.9690915965228108,0.9495409930503054,glad/sft-model-e09bf46a:v0,
1117,train,new,train-sst2-i1117,0.0,128,3,0.9165,0.9155420568948152,0.2910827962757073,0.07127500541096964,0.9670420173859454,0.9692293918651992,glad/sft-model-40fdb001:v0,
1118,train,new,train-sst2-i1118,0.0,128,3,0.9125,0.9108387248307273,0.28215220874514024,0.07192702673714763,0.9712805510955416,0.9681973235787541,glad/sft-model-5d1a5d6a:v0,
1119,train,new,train-sst2-i1119,0.0,128,3,0.905,0.9029883667734135,0.31732200857215137,0.07866934679657317,0.9651302932256443,0.9639955742384927,glad/sft-model-faa8398e:v0,
1120,train,new,train-sst2-i1120,0.0,128,3,0.9215,0.9208225378393882,0.24206638619386445,0.0642025885192586,0.9742150375452081,0.9579079904702175,glad/sft-model-139cf502:v0,
1121,train,new,train-sst2-i1121,0.0,128,3,0.9225,0.9214521520716741,0.23529398142407576,0.06255135213963584,0.9718355187401676,0.958692863690592,glad/sft-model-5c177fff:v0,
1122,train,new,train-sst2-i1122,0.0,128,3,0.872,0.8719322521613934,0.30001038854325646,0.09196305842349077,0.9697585713358958,0.9277201565953397,glad/sft-model-cdaac726:v0,
1123,train,new,train-sst2-i1123,0.0,128,3,0.9205,0.9194991938527761,0.2310584863491461,0.06323402248219065,0.9701690953469891,0.9443843928187414,glad/sft-model-2058d69d:v0,
1124,train,new,train-sst2-i1124,0.0,128,3,0.9085,0.9062920293689998,0.3606025454148535,0.07847370510430375,0.9682294960995151,0.9698575995482472,glad/sft-model-74ab3bb3:v0,
1125,train,new,train-sst2-i1125,0.0,128,3,0.9135,0.9124110725567942,0.23704255496159796,0.0660604514662137,0.9684479354189979,0.9365473498621568,glad/sft-model-d5936c17:v0,
1126,train,new,train-sst2-i1126,0.0,64,3,0.9225,0.9212193215967064,0.22363916866701464,0.061687647923242224,0.9733534439416793,0.9492398511031634,glad/sft-model-7029b3a0:v0,
1127,train,new,train-sst2-i1127,0.0,64,3,0.93,0.9291426257718393,0.23532370131170835,0.05917279321739988,0.9741537123534277,0.9718750447107127,glad/sft-model-103a04d5:v0,
1128,train,new,train-sst2-i1128,0.0,64,3,0.9235,0.9226553773848873,0.2095701819900079,0.05863608772688279,0.9741770260626997,0.9323762943896653,glad/sft-model-d1fc5ee4:v0,
1129,train,new,train-sst2-i1129,0.0,64,3,0.904,0.9010381714328126,0.28724262804362527,0.07612100427712087,0.9732662709417927,0.9490114942071549,glad/sft-model-e09ccb3b:v0,
1130,train,new,train-sst2-i1130,0.0,64,3,0.911,0.90825413809917,0.2450460594691384,0.06916596559711044,0.97370923141796,0.9422052037034159,glad/sft-model-9195a8cd:v0,
1131,train,new,train-sst2-i1131,0.0,64,3,0.9245,0.9237140834158712,0.20170468183946513,0.057933745578635995,0.9747968666374738,0.9310370144938099,glad/sft-model-b6d36c43:v0,
1132,train,new,train-sst2-i1132,0.0,64,3,0.913,0.9123053708424429,0.29804908760719306,0.07300870645889458,0.9691574830924925,0.9678827101297143,glad/sft-model-5c567774:v0,
1133,train,new,train-sst2-i1133,0.0,64,3,0.8975,0.8972274214284837,0.27509361850306097,0.07850583715351743,0.9727244806111031,0.9311289117214772,glad/sft-model-86fcc976:v0,
1134,train,new,train-sst2-i1134,0.0,64,3,0.9245,0.923109023003387,0.2725709301311391,0.06434671104427904,0.9727832717040497,0.9729568132658685,glad/sft-model-9756f22f:v0,
